ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
M1LC34,M1LC34,BDR,MLCO (BDR: M1LC34),2.1,C,0.5,C,3.0,OK,5.37,5.66,6.95,7.53,19599962.58,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.19,6.07,False,False,False,False,False,False,False,0.0,9.258621,-1.682858,1150
AERI3,AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S/A,BR_STOCK,AERI3,2.1,C,0.5,C,0.0,Fraco,2.58,2.62,3.29,3.53,64758.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.56,2.98,False,False,False,False,False,False,False,0.0,999.0,-0.22745304,1151
MELI34,MELI34,BDR,MELI (BDR: MELI34),2.1,C,0.5,C,2.0,Fraco,1632.52,1757.22,1975.84,2077.99,3803771645.51,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,5.72,1903.0,False,False,False,False,False,False,False,31.258000000000003,43.108532,11.367178,1152
WDCN3,WDCN3,BR_STOCK,WDCN3,2.1,C,0.5,C,0.0,Fraco,2.41,2.5,2.79,2.82,52779.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.01,2.58,False,False,False,False,False,False,False,-33.818,999.0,0.2380247,1153
G2WR34,G2WR34,BDR,GWRE (BDR: G2WR34),2.1,C,0.5,C,2.0,Fraco,138.45,145.88,178.0,190.56,89687908.02,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.63,149.58,False,False,False,False,False,False,False,13.626,62.364864,7.7589107,1154
B2LN34,B2LN34,BDR,BL (BDR: B2LN34),2.1,C,0.5,C,2.0,Fraco,30.63,34.46,46.13,47.9,26225405.28,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.89,34.82,False,False,False,False,False,False,False,6.54,72.92857,5.9510393,1155
ONCO3,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.,BR_STOCK,ONCO3,2.1,C,0.5,C,0.0,Fraco,1.26,1.74,2.17,2.65,9222317.93,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.2,2.05,False,False,False,False,False,False,False,0.0,0.0,0.0,1156
ENMT3,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,BR_STOCK,ENMT3,2.1,C,0.5,C,2.0,Fraco,46.0,49.53,50.99,51.66,73600.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.81,51.0,False,False,False,False,False,False,False,21.270001,12.299465,2.560962,1157
BBYY34,BBYY34,BDR,BBY (BDR: BBYY34),2.1,C,0.5,C,3.0,OK,59.4,62.42,68.2,68.6,138075303.55,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.74,68.21,False,False,False,False,False,False,False,37.041000000000004,11.785715,4.1904764,1158
MOSC34,MOSC34,BDR,MOS (BDR: MOSC34),2.1,C,2.1,C,3.0,OK,22.19,25.37,26.32,28.01,213505528.14,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.24,25.62,False,False,False,False,True,False,False,4.8249997,13.052941,0.5828124,1159
T2TD34,T2TD34,BDR,TTD (BDR: T2TD34),2.1,C,0.5,C,3.0,OK,23.08,23.74,34.07,40.15,951703796.85,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.17,24.87,False,False,False,False,False,False,False,16.735001,26.204544,4.4176245,1160
P2OD34,P2OD34,BDR,PODD (BDR: P2OD34),2.1,C,0.5,C,4.0,Forte,154.16,207.16,265.32,278.96,267899254.36,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.83,205.95,False,False,False,False,False,False,False,22.997999,36.018692,7.1615725,1161
T1SC34,T1SC34,BDR,TSCO (BDR: T1SC34),2.1,C,2.1,C,3.0,OK,30.65,43.54,49.89,52.13,541082833.27,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.23,46.0,False,False,False,False,True,False,False,45.504,15.098522,6.2576566,1162
H1DB34,H1DB34,BDR,HDB (BDR: H1DB34),2.1,C,0.5,C,2.0,Fraco,25.02,26.78,32.2,33.2,155912132.85,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.01,28.0,False,False,False,False,False,False,False,13.818,17.619719,10.35575,1163
Z1TS34,Z1TS34,BDR,ZTS (BDR: Z1TS34),2.1,C,2.1,C,4.0,Forte,82.83,116.78,123.87,129.92,1423284487.46,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.73,123.32,False,False,False,False,True,False,False,67.74799999999999,13.578689,10.566399,1164
RAPT3,RANDONCORP S.A.,BR_STOCK,RAPT3,2.1,C,0.5,C,0.0,Fraco,5.38,5.52,5.91,6.07,90922.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.7,5.79,False,False,False,False,False,False,False,-1.29700005,999.0,0.58024156,1165
BSLI3,BRB BCO DE BRASILIA S.A.,BR_STOCK,BSLI3,2.1,C,0.5,C,4.0,Forte,3.89,4.24,6.24,6.85,74688.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.4,4.35,False,False,False,False,False,False,False,25.134,1.9257426,0.47462177,1166
A2XO34,A2XO34,BDR,AXON (BDR: A2XO34),2.1,C,0.5,C,3.0,OK,403.54,446.25,537.57,592.53,704661562.92,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.43,438.97,False,False,False,False,False,False,False,6.765000000000001,164.04065,9.98219,1167
ACNB34,ACNB34,BDR,ACN (BDR: ACNB34),2.1,C,0.5,C,5.0,Forte,180.42,192.7,231.8,236.02,1027564057.57,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.08,199.65,False,False,False,False,False,False,False,24.762999999999998,14.788525,3.5542333,1168
I1FO34,I1FO34,BDR,INFY (BDR: I1FO34),2.1,C,0.5,C,5.0,Forte,12.83,13.44,15.9,16.06,164950177.02,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.87,14.71,False,False,False,False,False,False,False,31.439,16.0375,10.612076,1169
L1WH34,L1WH34,BDR,LW (BDR: L1WH34),2.1,C,0.5,C,3.0,OK,42.01,42.49,49.41,50.73,41337838.35,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.75,46.2,False,False,False,False,False,False,False,17.355,19.723003,3.1954055,1170
CARE11,CARE11,ETF,CARE11,2.1,C,0.5,C,1.0,Fraco,3.2,4.63,5.07,5.23,270348.8,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,46.83,4.51,False,False,False,False,False,False,False,0.0,0.02598626,0.005745434,1171
AZZA3,AZZAS 2154 S.A.,BR_STOCK,AZZA3,2.1,C,0.5,C,0.0,Fraco,20.4,24.38,24.85,26.33,125296797.66,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.01,24.51,False,False,False,False,False,False,False,0.0,0.0,0.0,1172
NIKE34,NIKE34,BDR,NKE (BDR: NIKE34),2.1,C,0.5,C,3.0,OK,44.14,49.35,59.08,62.68,765105093.42,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.97,46.97,False,False,False,False,False,False,False,16.016,29.039474,4.6365542,1173
PYPL34,PYPL34,BDR,PYPL (BDR: PYPL34),2.1,C,0.5,C,4.0,Forte,45.37,46.91,54.95,58.37,637888573.98,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.92,52.3,False,False,False,False,False,False,False,25.120002000000003,8.512195,2.0606804,1174
HCTR11,HCTR11,ETF,HCTR11,2.1,C,2.1,C,0.0,Fraco,17.19,20.12,20.25,20.26,1348864.96,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.13,20.63,False,False,False,False,True,False,False,0.0,999.0,999.0,1175
D1EX34,D1EX34,BDR,DXCM (BDR: D1EX34),2.1,C,0.5,C,4.0,Forte,60.61,64.54,66.18,68.88,255628738.57,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.74,66.14,False,False,False,False,False,False,False,35.624,26.012877,7.910467,1176
GMAT3,GRUPO MATEUS S.A.,BR_STOCK,GMAT3,2.1,C,0.5,C,0.0,Fraco,4.59,4.79,5.2,5.66,16742943.56,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.53,4.92,False,False,False,False,False,False,False,0.0,0.0,0.0,1177
A1CR34,A1CR34,BDR,AMCR (BDR: A1CR34),2.1,C,0.5,C,1.0,Fraco,39.93,40.69,41.85,42.15,153247348.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.78,42.5,False,False,False,False,False,False,False,8.737001,31.944,1.5866646,1178
A2LC34,A2LC34,BDR,ALC (BDR: A2LC34),2.1,C,0.5,C,2.0,Fraco,62.56,76.35,77.48,78.44,283866006.23,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.87,81.96,False,False,False,False,False,False,False,3.7100002,37.46108,1.3839177,1179
CASA11,CASA11,ETF,CASA11,2.0,C,0.5,C,0.0,Fraco,84.61,86.27,87.96,88.35,136475.93,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.06,86.45,False,False,False,False,False,False,False,0.0,999.0,999.0,1180
SUIN11,SUIN11,ETF,SUIN11,2.0,C,0.5,C,0.0,Fraco,86.75,89.48,95.19,95.19,92562.25,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.84,89.72,False,False,False,False,False,False,False,0.0,999.0,999.0,1181
ULEV34,ULEV34,BDR,UL (BDR: ULEV34),2.0,C,0.5,C,2.0,Fraco,58.4,60.8,65.04,65.75,285435847.46,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.16,60.74,False,False,False,False,False,False,False,30.955,19.210527,6.994104,1182
XINA11,XINA11,ETF,XINA11,2.0,C,0.5,C,0.0,Fraco,7.37,7.58,8.29,8.34,735069.05,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.51,7.69,False,False,False,False,False,False,False,0.0,999.0,999.0,1183
FIXX11,FIXX11,ETF,FIXX11,2.0,C,0.5,C,1.0,Fraco,89.65,93.33,95.32,95.32,98077.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.08,93.35,False,False,False,False,False,False,False,0.0,5.9190545,0.990564,1184
BNDX11,BNDX11,ETF,BNDX11,2.0,C,2.1,C,0.0,Fraco,93.75,97.91,101.55,102.28,222187.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.82,98.49,False,False,False,False,True,False,False,0.0,999.0,999.0,1185
C1PB34,C1PB34,BDR,CPB (BDR: C1PB34),2.0,C,0.5,C,1.0,Fraco,20.84,21.64,26.01,27.32,133836564.98,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.93,21.47,False,False,False,False,False,False,False,13.891,11.326087,1.5505953,1186
DOLA11,DOLA11,ETF,DOLA11,2.0,C,0.5,C,0.0,Fraco,9.58,9.97,10.16,10.19,1007183.71,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.56,10.03,False,False,False,False,False,False,False,0.0,999.0,999.0,1187
C1AG34,C1AG34,BDR,CAG (BDR: C1AG34),2.0,C,2.1,C,2.0,Fraco,14.13,15.31,16.51,16.82,146446147.19,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.75,15.21,False,False,False,False,True,False,False,-0.511,999.0,0.82805914,1188
USDB11,USDB11,ETF,USDB11,2.0,C,0.5,C,0.0,Fraco,95.36,99.18,102.08,102.46,1176742.41,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.63,100.0,False,False,False,False,False,False,False,0.0,999.0,999.0,1189
GDIV11,GDIV11,ETF,GDIV11,2.0,C,0.5,C,0.0,Fraco,92.95,94.23,96.45,96.45,65901.55,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.07,96.24,False,False,False,False,False,False,False,0.0,999.0,999.0,1190
G1MI34,G1MI34,BDR,GIS (BDR: G1MI34),2.0,C,2.1,C,3.0,OK,34.68,37.13,42.69,43.94,344764287.03,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.15,36.43,False,False,False,False,True,False,False,23.591,8.479218,3.34943,1191
DOLB11,DOLB11,ETF,DOLB11,2.0,C,0.5,C,0.0,Fraco,91.06,94.61,96.56,96.83,430440.61,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.46,95.08,False,False,False,False,False,False,False,0.0,999.0,999.0,1192
NFLX34,NFLX34,BDR,NFLX (BDR: NFLX34),1.8,C,0.5,C,4.0,Forte,87.49,95.54,97.54,103.34,3160812395.82,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.05,108.95,False,False,False,False,False,False,False,48.494998,28.218388,13.876428,1193
P2CO34,P2CO34,BDR,PCOR (BDR: P2CO34),1.8,C,0.5,C,2.0,Fraco,53.28,55.93,64.53,65.66,147995852.61,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.83,62.17,False,False,False,False,False,False,False,-6.455999599999999,999.0,6.6909456,1194
AZEV3,AZEVEDO E TRAVASSOS S.A.,BR_STOCK,AZEV3,1.8,C,0.5,C,0.0,Fraco,0.17,0.23,0.28,0.34,158661.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.69,0.26,False,False,False,False,False,False,False,0.0,0.0,0.0,1195
SOJA3,BOA SAFRA SEMENTES S.A.,BR_STOCK,SOJA3,1.8,C,0.5,C,0.0,Fraco,6.93,7.52,8.36,8.69,7546769.81,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.38,7.65,False,False,False,False,False,False,False,0.0,0.0,0.0,1196
T1MU34,T1MU34,BDR,TMUS (BDR: T1MU34),1.8,C,0.5,C,2.0,Fraco,193.63,203.62,205.02,214.24,749657926.9,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.61,206.78,False,False,False,False,False,False,False,18.024999,20.577047,3.620335,1197
A1RE34,A1RE34,BDR,ARE (BDR: A1RE34),1.8,C,1.8,C,1.0,Fraco,46.26,46.58,52.46,58.68,102947000.26,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.73,49.18,False,False,False,False,True,False,False,-4.144,999.0,0.501915,1198
C1HK34,C1HK34,BDR,CHKP (BDR: C1HK34),1.8,C,0.5,C,5.0,Forte,114.93,142.37,171.93,177.78,231572457.61,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.75,143.31,False,False,False,False,False,False,False,38.024,11.824074,4.2756696,1199
YDUQ3,YDUQS PARTICIPACOES S.A.,BR_STOCK,YDUQ3,1.8,C,0.5,C,0.0,Fraco,10.96,11.32,12.16,12.28,94667000.33,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.85,12.67,False,False,False,False,False,False,False,0.0,0.0,0.0,1200
C1TA34,C1TA34,BDR,CTAS (BDR: C1TA34),1.8,C,0.5,C,4.0,Forte,166.97,180.51,186.53,192.53,261374839.91,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.79,180.7,False,False,False,False,False,False,False,41.303003,35.22574,13.947874,1201
M1KC34,M1KC34,BDR,MKC (BDR: M1KC34),1.8,C,0.5,C,5.0,Forte,48.32,54.24,61.81,63.24,186539358.82,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.11,54.23,False,False,False,False,False,False,False,25.346999999999998,7.9213114,1.8601786,1202
R1EL34,R1EL34,BDR,RELX (BDR: R1EL34),1.8,C,0.5,C,3.0,OK,33.58,34.02,37.5,39.91,67411853.68,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.83,37.05,False,False,False,False,False,False,False,70.512,22.092106,76.578896,1203
N1VR34,N1VR34,BDR,NVR (BDR: N1VR34),1.8,C,2.1,C,3.0,OK,5974.07,6624.19,7222.28,7433.83,80052535.64,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.7,7294.5,False,False,False,False,True,False,False,33.257,14.598675,4.6708546,1204
APTV34,APTV34,BDR,APTV (BDR: APTV34),1.8,C,0.5,C,1.0,Fraco,57.94,64.66,75.12,75.7,283297623.29,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.34,62.43,False,False,False,False,False,False,False,4.0799997999999995,34.488094,1.3416694,1205
P1DD34,P1DD34,BDR,PDD (BDR: P1DD34),1.8,C,0.5,C,4.0,Forte,98.78,100.73,111.99,114.65,658042717.87,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.21,108.23,False,False,False,False,False,False,False,26.928,10.194015,2.2785423,1206
V2EE34,V2EE34,BDR,VEEV (BDR: V2EE34),1.8,C,0.5,C,3.0,OK,166.34,173.74,218.86,234.63,462591529.82,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.43,175.11,False,False,False,False,False,False,False,13.933000000000002,30.577206,3.7759922,1207
VGRI11,VGRI11,ETF,VGRI11,1.8,C,0.5,C,0.0,Fraco,6.52,7.46,7.57,7.59,378629.44,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.61,7.3,False,False,False,False,False,False,False,0.0,999.0,999.0,1208
I1PC34,I1PC34,BDR,IP (BDR: I1PC34),1.8,C,0.5,C,2.0,Fraco,33.03,36.01,39.65,41.43,162484472.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.51,38.06,False,False,False,False,False,False,False,-16.036,999.0,1.1808659,1209
SNEC34,SNEC34,BDR,SONY (BDR: SNEC34),1.8,C,0.5,C,3.0,OK,20.15,20.89,24.43,25.24,266866594.95,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.76,22.05,False,False,False,False,False,False,False,12.367,18.318182,2.315947,1210
HOME34,HOME34,BDR,HD (BDR: HOME34),1.8,C,0.5,C,1.0,Fraco,317.45,336.86,356.44,366.08,1585218380.96,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.09,353.55,False,False,False,False,False,False,False,145.541,22.324192,24.677395,1211
W1LT34,W1LT34,BDR,WTW (BDR: W1LT34),1.8,C,0.5,C,5.0,Forte,256.36,286.57,309.34,313.82,273382288.38,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.99,300.98,False,False,False,False,False,False,False,20.610999999999997,15.053433,3.0560157,1212
F1NI34,F1NI34,BDR,FIS (BDR: F1NI34),1.8,C,0.5,C,3.0,OK,43.49,47.83,57.0,59.99,498669406.25,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,2.13,49.28,False,False,False,False,False,False,False,17.224999999999998,59.575344,1.6082985,1213
OIBR3,OI S.A.,BR_STOCK,OIBR3,1.8,C,2.1,C,0.0,Fraco,0.14,0.16,0.2,0.29,56966.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.23,0.16,False,False,False,False,True,False,False,0.0,0.0,0.0,1214
H2UB34,H2UB34,BDR,HUBS (BDR: H2UB34),1.8,C,0.5,C,2.0,Fraco,197.34,242.17,325.52,365.79,1284288696.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,5.02,255.0,False,False,False,False,False,False,False,5.011,104.4127,5.13465,1215
B1NT34,B1NT34,BDR,BNTX (BDR: B1NT34),1.8,C,0.5,C,1.0,Fraco,94.12,96.2,101.14,102.22,97428787.5,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.16,113.26,False,False,False,False,False,False,False,-6.656,999.0,1.0525327,1216
C1AB34,C1AB34,BDR,CABO (BDR: C1AB34),1.8,C,0.5,C,1.0,Fraco,62.39,96.68,112.21,123.31,13576063.87,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.9,119.52,False,False,False,False,False,False,False,-19.869,999.0,0.23930712,1217
RAIZ4,RAIZEN S.A.,BR_STOCK,RAIZ4,1.8,C,2.1,C,0.0,Fraco,0.47,0.54,0.75,0.88,3272092.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.53,0.61,False,False,False,False,True,False,False,0.0,0.0,0.0,1218
VITT3,VITTIA S.A.,BR_STOCK,VITT3,1.8,C,0.5,C,4.0,Forte,3.42,3.73,3.99,4.08,810540.02,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.68,3.95,False,False,False,False,False,False,False,10.342,8.55,0.8564989,1219
A1LN34,A1LN34,BDR,ALNY (BDR: A1LN34),1.8,C,0.5,C,2.0,Fraco,295.05,316.38,377.49,392.28,273452328.69,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.75,343.36,False,False,False,False,False,False,False,90.356004,74.13316,36.61124,1220
L2PL34,L2PL34,BDR,LPLA (BDR: L2PL34),1.8,C,0.5,C,3.0,OK,303.52,309.48,340.0,343.75,343979203.55,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.45,339.99,False,False,False,False,False,False,False,20.452,27.319532,4.5467076,1221
B1SX34,B1SX34,BDR,BSX (BDR: B1SX34),1.8,C,0.5,C,3.0,OK,53.93,65.06,83.99,88.78,1123442801.36,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.13,66.88,False,False,False,False,False,False,False,14.661,22.564852,3.099069,1222
S1HW34,S1HW34,BDR,SHW (BDR: S1HW34),1.8,C,0.5,C,3.0,OK,316.82,326.84,336.47,340.49,395929963.15,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.64,350.59,False,False,False,False,False,False,False,60.723000000000006,30.404991,17.531958,1223
G1LO34,G1LO34,BDR,GLOB (BDR: G1LO34),1.8,C,0.5,C,3.0,OK,39.23,45.65,56.56,59.5,57738713.33,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.08,52.19,False,False,False,False,False,False,False,4.956,17.131004,0.8213987,1224
S1SN34,S1SN34,BDR,SSNC (BDR: S1SN34),1.8,C,0.5,C,2.0,Fraco,68.76,70.5,78.72,80.77,156827812.87,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.9,72.89,False,False,False,False,False,False,False,11.802,21.354038,2.4099257,1225
LJQQ3,LOJAS QUERO-QUERO S/A,BR_STOCK,LJQQ3,1.8,C,0.5,C,0.0,Fraco,1.54,2.01,2.17,2.25,22402687.45,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,5.97,2.26,False,False,False,False,False,False,False,0.0,0.0,0.0,1226
AWII34,AWII34,BDR,AWI (BDR: AWII34),1.5,C,0.5,C,3.0,OK,161.76,169.72,183.79,185.8,52474942.22,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.59,182.55,False,False,False,False,False,False,False,36.34,22.94468,7.7197666,1227
B1BW34,B1BW34,BDR,BBWI (BDR: B1BW34),1.5,C,0.5,C,1.0,Fraco,19.73,19.49,21.11,22.81,119234306.23,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.09,21.68,False,False,False,False,False,False,False,0.0,6.3440514,-3.095873,1228
A1WK34,A1WK34,BDR,AWK (BDR: A1WK34),1.5,C,0.5,C,1.0,Fraco,125.05,134.13,132.04,133.73,163265283.98,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.72,139.63,False,False,False,False,False,False,False,10.217,22.171988,2.2125304,1229
QUBT34,QUBT34,BDR,QUBT (BDR: QUBT34),1.5,C,0.5,C,2.0,Fraco,9.6,8.06,11.07,12.48,122142724.85,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.08,10.53,False,False,False,False,False,False,False,-2.19,999.0,1.3464236,1230
L1KQ34,L1KQ34,BDR,LKQ (BDR: L1KQ34),1.5,C,0.5,C,3.0,OK,28.89,30.0,30.6,30.55,73005028.46,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.73,32.52,False,False,False,False,False,False,False,8.139000000000001,14.445,1.1402297,1231
E1CL34,E1CL34,BDR,ECL (BDR: E1CL34),1.5,C,0.5,C,4.0,Forte,254.22,270.61,271.98,271.59,475213448.28,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.24,279.0,False,False,False,False,False,False,False,22.427,34.354053,7.3378553,1232
ROMI3,ROMI S.A.,BR_STOCK,ROMI3,1.5,C,0.5,C,2.0,Fraco,6.75,7.39,7.79,7.76,1008450.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.43,7.59,False,False,False,False,False,False,False,6.368,8.035714,0.5063006,1233
HAPV3,HAPVIDA PARTICIPACOES E INVESTIMENTOS SA,BR_STOCK,HAPV3,1.5,C,2.1,C,0.0,Fraco,11.81,10.85,17.18,22.17,84064763.99,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.58,14.2,False,False,False,False,True,False,False,0.0,0.0,0.0,1234
I1CE34,I1CE34,BDR,ICE (BDR: I1CE34),1.5,C,1.8,C,3.0,OK,155.82,159.75,159.21,163.32,460120899.63,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.82,165.89,False,False,False,False,True,False,False,13.852999999999998,22.681225,3.0555341,1235
Z1BR34,Z1BR34,BDR,ZBRA (BDR: Z1BR34),1.5,C,0.5,C,2.0,Fraco,226.03,218.47,246.06,263.73,176054766.05,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.05,243.69,False,False,False,False,False,False,False,11.6809994,27.632029,3.124162,1236
CEAB3,CEA MODAS S.A.,BR_STOCK,CEAB3,1.5,C,0.5,C,0.0,Fraco,12.23,12.1,13.33,14.03,91574567.57,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.78,13.83,False,False,False,False,False,False,False,0.0,0.0,0.0,1237
HBOR3,HELBOR EMPREENDIMENTOS S.A.,BR_STOCK,HBOR3,1.5,C,0.5,C,0.0,Fraco,2.3,2.58,2.85,2.91,899299.98,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.33,2.55,False,False,False,False,False,False,False,0.0,0.0,0.0,1238
Z1TA34,Z1TA34,BDR,ZETA (BDR: Z1TA34),1.5,C,0.5,C,2.0,Fraco,17.14,17.2,18.31,18.46,111968760.01,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.65,19.88,False,False,False,False,False,False,False,-2.9749999,999.0,5.216068,1239
P2IN34,P2IN34,BDR,PINS (BDR: P2IN34),1.5,C,0.5,C,2.0,Fraco,21.27,19.22,23.89,26.94,407480033.77,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.83,24.71,False,False,False,False,False,False,False,8.870000000000001,44.312504,2.9785745,1240
CMCS34,CMCS34,BDR,CMCSA (BDR: CMCS34),1.5,C,0.5,C,3.0,OK,25.4,28.73,27.8,28.29,929231046.04,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.06,32.08,False,False,False,False,False,False,False,20.918,4.979412,1.0290126,1241
HBRE3,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A,BR_STOCK,HBRE3,1.5,C,1.8,C,0.0,Fraco,3.01,3.1,3.56,3.58,1820748.99,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.53,3.53,False,False,False,False,True,False,False,0.0,0.0,0.0,1242
